p.value	estimate	method	df.df	taxonomy	index	qval
0.245869965700115	0.427315989533277	Welch Two Sample t-test	3.5306934545358	Homo sapiens	3896	0.316059844412223
0.245894432755926	-0.813992660906595	Welch Two Sample t-test	2.13689046683195	Homo sapiens	3897	0.316059844412223
0.246636826686897	0.175139012704041	Welch Two Sample t-test	3.19665318969747	Homo sapiens	3898	0.316932751378827
0.246786988358069	-0.317551284218391	Welch Two Sample t-test	2.03320051277692	Homo sapiens	3899	0.317044376682628
0.247069822347999	1.2951249325181	Welch Two Sample t-test	3.14064879035148	Escherichia coli (strain K12)	3900	0.31732634362593
0.247275273394477	-0.271513404849701	Welch Two Sample t-test	3.81766957718128	Homo sapiens	3901	0.317454853880651
0.247315244214497	-0.341255015044098	Welch Two Sample t-test	2.92174234041984	Homo sapiens	3902	0.317454853880651
0.247360010919581	1.09873560213057	Welch Two Sample t-test	2.01485731255631	Escherichia coli (strain K12)	3903	0.317454853880651
0.248100944024272	1.34695747356067	Welch Two Sample t-test	2.71485062215302	Escherichia coli (strain K12)	3904	0.318324187658191
0.248748461489028	-0.372642029551951	Welch Two Sample t-test	2.08658897590724	Homo sapiens	3905	0.319073250601419
0.249019903308289	-0.318236373126529	Welch Two Sample t-test	3.48822462060299	Homo sapiens	3906	0.319339655829805
0.249375488619865	-0.188997642179816	Welch Two Sample t-test	3.3150159588129	Homo sapiens	3907	0.319713801509318
0.249439408634208	0.843918974212724	Welch Two Sample t-test	2.72580908220448	Homo sapiens	3908	0.319713919613293
0.250051286971234	-0.291606105918976	Welch Two Sample t-test	3.49652829158949	Homo sapiens	3909	0.320416192488849
0.250378476656071	-0.866581635754125	Welch Two Sample t-test	2.21164345954655	Homo sapiens	3910	0.320753398867074
0.250947838044772	-0.457838802307155	Welch Two Sample t-test	3.98471958052809	Homo sapiens	3911	0.321400593394595
0.251139939619437	-1.02104672130425	Welch Two Sample t-test	2.67656307924946	Homo sapiens	3912	0.321564406327648
0.251220365660908	-0.487170676150233	Welch Two Sample t-test	3.99380516232829	Homo sapiens	3913	0.321585180576409
0.25165543772387	-0.892163638467673	Welch Two Sample t-test	2.78741275140776	Homo sapiens	3914	0.322059807756481
0.252557049153207	-0.840929530809616	Welch Two Sample t-test	2.11053563841781	Homo sapiens	3915	0.323131100691804
0.253609117964404	-0.185116005565945	Welch Two Sample t-test	2.24674908745917	Homo sapiens	3916	0.324394298233835
0.253704659460947	0.843905206050091	Welch Two Sample t-test	2.44858081293693	Homo sapiens	3917	0.324433658217994
0.253838645020541	-0.337441131549678	Welch Two Sample t-test	3.67992039624081	Homo sapiens	3918	0.324522147245505
0.253948161084116	-0.849725603214927	Welch Two Sample t-test	2.24845147879984	Homo sapiens	3919	0.324579315863827
0.254823172021329	0.777572157261094	Welch Two Sample t-test	2.56585470458219	Escherichia coli (strain K12)	3920	0.325614609350724
0.255152821952132	-0.22767758157564	Welch Two Sample t-test	3.99749230581067	Homo sapiens	3921	0.325893585848887
0.255223546288745	-0.292951617597561	Welch Two Sample t-test	2.75286833810358	Homo sapiens	3922	0.325893585848887
0.255277863988449	-0.398481366541604	Welch Two Sample t-test	2.05794758947888	Homo sapiens	3923	0.325893585848887
0.25535218135826	0.895888394354711	Welch Two Sample t-test	2.03566258235073	Escherichia coli (strain K12)	3924	0.325893585848887
0.255366804643019	0.818085842344362	Welch Two Sample t-test	2.94073159241241	Escherichia coli (strain K12)	3925	0.325893585848887
0.256865871391887	-0.707205936832261	Welch Two Sample t-test	3.30770255326503	Homo sapiens	3926	0.327691813177391
0.256906717977164	0.695896800806928	Welch Two Sample t-test	2.80253803125235	Escherichia coli (strain K12)	3927	0.327691813177391
0.25700673572918	-0.884953736196633	Welch Two Sample t-test	2.43107394972953	Homo sapiens	3928	0.327726231023863
0.257064556137504	-0.270675175488712	Welch Two Sample t-test	2.03097045775497	Homo sapiens	3929	0.327726231023863
0.257791546197766	-0.730832341213173	Welch Two Sample t-test	2.11446448524689	Homo sapiens	3930	0.328569428728908
0.2593565272823	-0.448377861915908	Welch Two Sample t-test	2.32346330491004	Homo sapiens	3931	0.330479991136362
0.259467499114877	-0.87501884772465	Welch Two Sample t-test	2.4589812211235	Homo sapiens	3932	0.330537310037238
0.259758806535893	-0.420338348745991	Welch Two Sample t-test	2.32749370259729	Homo sapiens	3933	0.330824272041263
0.260094098665568	-0.28332150607349	Welch Two Sample t-test	3.88397109181045	Homo sapiens	3934	0.331167092073165
0.260355556409443	-0.313348860053522	Welch Two Sample t-test	3.80704212949124	Homo sapiens	3935	0.331415751475197
0.26066868753767	-0.529633438706558	Welch Two Sample t-test	2.69947865194563	Homo sapiens	3936	0.331730044683991
0.260986808377388	-0.286571367570977	Welch Two Sample t-test	2.44351099455783	Homo sapiens	3937	0.332050526584287
0.261176189109771	-1.03577992192016	Welch Two Sample t-test	3.91936671649997	Homo sapiens	3938	0.332207092750341
0.261297155959775	1.3371285139459	Welch Two Sample t-test	2.0158031070191	Escherichia coli (strain K12)	3939	0.332276581417241
0.261387085090306	-0.422293395839057	Welch Two Sample t-test	2.62365189413558	Homo sapiens	3940	0.332306575943488
0.261581785274698	-0.638071652823373	Welch Two Sample t-test	3.38053416319193	Homo sapiens	3941	0.3324277265678
0.261615112423691	0.626079173070408	Welch Two Sample t-test	3.86575409295179	Escherichia coli (strain K12)	3942	0.3324277265678
0.261730628855701	-0.492429302351455	Welch Two Sample t-test	3.69221314151525	Homo sapiens	3943	0.332490164833428
0.262212847226029	0.203765198724479	Welch Two Sample t-test	3.47187560770162	Homo sapiens	3944	0.333018294055573
0.262433317129716	-0.819944676554225	Welch Two Sample t-test	2.61142181863368	Homo sapiens	3945	0.333213811280798
0.262967890490626	-0.547664188120039	Welch Two Sample t-test	2.01959012485102	Homo sapiens	3946	0.333807948167143
0.26402776439324	-0.229911153429517	Welch Two Sample t-test	2.53441755003388	Homo sapiens	3947	0.335068424587215
0.264915023681186	-0.919134976788793	Welch Two Sample t-test	2.08882289166377	Homo sapiens	3948	0.336109258768759
0.265452176420716	-0.898493467866757	Welch Two Sample t-test	3.35386785010164	Homo sapiens	3949	0.33670548282891
0.266014929144458	-0.983790670168873	Welch Two Sample t-test	3.92832688244574	Homo sapiens	3950	0.337169709061945
0.266030840863899	-0.39163091013426	Welch Two Sample t-test	3.46319560066826	Homo sapiens	3951	0.337169709061945
0.266052814482441	-0.432113389169979	Welch Two Sample t-test	2.47192224395428	Homo sapiens	3952	0.337169709061945
0.266087414638025	-0.609499547645594	Welch Two Sample t-test	2.51599979508574	Homo sapiens	3953	0.337169709061945
0.266426916265522	-0.970817736498885	Welch Two Sample t-test	3.96834412148346	Homo sapiens	3954	0.33751452290693
0.266907454479551	-0.299800639785955	Welch Two Sample t-test	2.15447273124745	Homo sapiens	3955	0.338037784952736
0.267140836682914	1.73216594718895	Welch Two Sample t-test	2.00643089111706	Homo sapiens	3956	0.338247838964792
0.267606046855217	0.963829287674795	Welch Two Sample t-test	2.57196530766064	Escherichia coli (strain K12)	3957	0.338751248091428
0.269001933253012	-1.63665946346707	Welch Two Sample t-test	2.04368708006591	Homo sapiens	3958	0.340432209111758
0.269190126146296	0.582891884271465	Welch Two Sample t-test	3.20974774379353	Escherichia coli (strain K12)	3959	0.340584324795857
0.269285152777685	-1.22524287976365	Welch Two Sample t-test	2.05916803789968	Homo sapiens	3960	0.340601957791416
0.269340058856418	-0.209874752704269	Welch Two Sample t-test	2.41510549453424	Homo sapiens	3961	0.340601957791416
0.269714460434904	-0.318967072426251	Welch Two Sample t-test	2.73597141031553	Homo sapiens	3962	0.340989331731054
0.269790425942728	-0.703862721294034	Welch Two Sample t-test	3.93945497705814	Homo sapiens	3963	0.340999304452971
0.270173040310723	-0.353230827459201	Welch Two Sample t-test	3.76135941531966	Homo sapiens	3964	0.341396760574271
0.270561000096123	-0.171687445984369	Welch Two Sample t-test	3.83666999018319	Homo sapiens	3965	0.341800769099995
0.27095187184674	-0.819566570137451	Welch Two Sample t-test	3.14961268089408	Homo sapiens	3966	0.342208251659183
0.271147815671751	-0.808515570098819	Welch Two Sample t-test	2.49062174969396	Homo sapiens	3967	0.342369399722662
0.271674188432115	-0.303245659990501	Welch Two Sample t-test	2.6058876492316	Homo sapiens	3968	0.342947583129149
0.272240110069868	-0.137155731188341	Welch Two Sample t-test	2.33775929373561	Homo sapiens	3969	0.34350176198779
0.272250348391201	-0.473453539440939	Welch Two Sample t-test	3.00863446815958	Homo sapiens	3970	0.34350176198779
0.273182527311886	-0.4401403162598	Welch Two Sample t-test	3.9113282626776	Homo sapiens	3971	0.344591105340024
0.273289384976829	-0.340055978527829	Welch Two Sample t-test	3.00788340239681	Homo sapiens	3972	0.344639106079793
0.274020950560256	-1.13728527098092	Welch Two Sample t-test	3.84132937600301	Homo sapiens	3973	0.345474689493159
0.274841647533557	-0.233356635175795	Welch Two Sample t-test	3.38918845943228	Homo sapiens	3974	0.346377669635856
0.274875471511784	-0.706750981119198	Welch Two Sample t-test	2.12525837293159	Homo sapiens	3975	0.346377669635856
0.275492603381537	-1.0538057264331	Welch Two Sample t-test	2.07016573063205	Homo sapiens	3976	0.347068020708782
0.276560318631026	-0.362678797106622	Welch Two Sample t-test	3.9819208043533	Homo sapiens	3977	0.348325530807847
0.278112830642316	-0.485121716857106	Welch Two Sample t-test	3.83738834231538	Homo sapiens	3978	0.350146995669527
0.27818036100438	-0.727337337941518	Welch Two Sample t-test	2.5184479263651	Homo sapiens	3979	0.350146995669527
0.278216219358099	-0.288001417324645	Welch Two Sample t-test	2.2832453443265	Homo sapiens	3980	0.350146995669527
0.278602297816521	0.192287364861085	Welch Two Sample t-test	3.90117188470412	Homo sapiens	3981	0.350544815313477
0.279190818646914	-0.252088704219196	Welch Two Sample t-test	3.61639539680874	Homo sapiens	3982	0.351197089553589
0.2796065831631	-0.402773149695449	Welch Two Sample t-test	2.40602817312558	Homo sapiens	3983	0.35161048192337
0.279659844276843	-0.347497589972743	Welch Two Sample t-test	3.15913395515568	Homo sapiens	3984	0.35161048192337
0.280090931521215	-0.798198794639411	Welch Two Sample t-test	2.95473503161456	Homo sapiens	3985	0.35206410940772
0.28072323157464	0.226664747524927	Welch Two Sample t-test	2.53691508560743	Homo sapiens	3986	0.352770363009878
0.280942053284247	-0.263609994578579	Welch Two Sample t-test	3.67277675263954	Homo sapiens	3987	0.352956795811586
0.281847581954864	0.896845289238477	Welch Two Sample t-test	2.17759295344568	Escherichia coli (strain K12)	3988	0.35400565145735
0.282022782409173	-0.44305562626931	Welch Two Sample t-test	2.50255852044479	Homo sapiens	3989	0.354136905762734
0.282398358078746	0.216703685346615	Welch Two Sample t-test	2.20205740607504	Homo sapiens	3990	0.354519643011639
0.282997986718767	-0.467058345136838	Welch Two Sample t-test	2.19308973339554	Homo sapiens	3991	0.35518339149945
0.283743855449427	-0.332646199844274	Welch Two Sample t-test	3.97044968013958	Homo sapiens	3992	0.355991861689597
0.283797022517234	1.94752418682493	Welch Two Sample t-test	2.25723204448308	Escherichia coli (strain K12)	3993	0.355991861689597
0.283855359470603	-0.796159079662643	Welch Two Sample t-test	3.08038120631542	Homo sapiens	3994	0.355991861689597
0.284672580583029	-0.429596607525701	Welch Two Sample t-test	3.11509168014748	Homo sapiens	3995	0.356908969767072
0.284729136192697	0.848957250776789	Welch Two Sample t-test	2.21891568091536	Escherichia coli (strain K12)	3996	0.356908969767072
0.285779473807536	-0.339451711307209	Welch Two Sample t-test	2.85673468333158	Homo sapiens	3997	0.358055888156791
0.285787071441575	0.787170330114864	Welch Two Sample t-test	2.01007492884683	Escherichia coli (strain K12)	3998	0.358055888156791
0.286045545366865	-0.646555091552454	Welch Two Sample t-test	3.98502248929703	Homo sapiens	3999	0.358290106712335
0.28613265696391	-0.690756493160704	Welch Two Sample t-test	2.64256469559772	Homo sapiens	4000	0.358309619683056
0.286215914340224	-0.264737156261825	Welch Two Sample t-test	2.64313914518251	Homo sapiens	4001	0.358324297658131
0.286318899376693	-0.245984897745658	Welch Two Sample t-test	2.44036695101362	Homo sapiens	4002	0.358363659914507
0.28649750841705	-0.240226012726279	Welch Two Sample t-test	3.63236806549473	Homo sapiens	4003	0.358497631691482
0.286851833820317	-0.779946748800483	Welch Two Sample t-test	2.13731700928108	Homo sapiens	4004	0.358851357543948
0.287011176765653	-0.780312315696159	Welch Two Sample t-test	2.19193638350962	Escherichia coli (strain K12)	4005	0.358956353636327
0.287079088174711	-0.476112992352825	Welch Two Sample t-test	2.42219120182233	Homo sapiens	4006	0.358956353636327
0.287304704274086	-0.781619567446192	Welch Two Sample t-test	2.06142749599885	Homo sapiens	4007	0.359148805517568
0.287671460173044	-0.329943677769298	Welch Two Sample t-test	3.98544622062956	Homo sapiens	4008	0.359517550899895
0.28810415475823	-0.314570788995434	Welch Two Sample t-test	2.57897554500925	Homo sapiens	4009	0.359968498673977
0.28839495938338	-0.783211014451473	Welch Two Sample t-test	2.84312766472053	Homo sapiens	4010	0.360161991880944
0.288403358788957	1.73496048925753	Welch Two Sample t-test	2.03318489280439	Escherichia coli (strain K12)	4011	0.360161991880944
0.288474727775274	0.293469166431966	Welch Two Sample t-test	2.64060740458052	Homo sapiens	4012	0.360161991880944
0.288638426529833	-0.305649180659897	Welch Two Sample t-test	3.33439710136291	Homo sapiens	4013	0.360276570766991
0.288839021536139	-0.679946926781362	Welch Two Sample t-test	2.21443540777944	Homo sapiens	4014	0.360437134747015
0.288987459244496	-0.402313919158688	Welch Two Sample t-test	3.747048147927	Homo sapiens	4015	0.360532548780991
0.289593800054488	-0.670211915321351	Welch Two Sample t-test	2.22573536940044	Homo sapiens	4016	0.361187754224689
0.2896568593972	-0.217994353934607	Welch Two Sample t-test	2.89208851069142	Homo sapiens	4017	0.361187754224689
0.290266644721448	-1.11114217752093	Welch Two Sample t-test	3.23425541491633	Homo sapiens	4018	0.361858044651501
0.291159936397001	-0.214867040015038	Welch Two Sample t-test	3.77280503142451	Homo sapiens	4019	0.36288134396929
0.291793998641452	-0.260651186837143	Welch Two Sample t-test	3.2968439861689	Homo sapiens	4020	0.363581129152993
0.292267354872525	-0.816704836486045	Welch Two Sample t-test	2.30619271758883	Homo sapiens	4021	0.364080373179925
0.292727067373989	0.644400751086791	Welch Two Sample t-test	2.68722874082842	Homo sapiens	4022	0.364511424808865
0.292758926333812	-0.886920420860142	Welch Two Sample t-test	2.7195329541939	Homo sapiens	4023	0.364511424808865
0.293093623337346	-0.523647038649668	Welch Two Sample t-test	3.75411892978396	Homo sapiens	4024	0.364837465033988
0.293329328600804	-0.777283505088575	Welch Two Sample t-test	2.37713361398897	Homo sapiens	4025	0.365028389351424
0.293392752151893	-0.771223318198791	Welch Two Sample t-test	2.36422679717063	Homo sapiens	4026	0.365028389351424
0.293765354404688	-0.328025950440032	Welch Two Sample t-test	3.36291580380092	Homo sapiens	4027	0.365401206906651
0.29385421510421	-0.156513982354911	Welch Two Sample t-test	3.75394899954368	Homo sapiens	4028	0.365420993906899
0.294003284571698	-0.255627800979341	Welch Two Sample t-test	2.2969337658295	Homo sapiens	4029	0.365515624824928
0.294333308436819	0.279746572850028	Welch Two Sample t-test	3.15274958226802	Homo sapiens	4030	0.365835122074448
0.295416351371919	-0.821867238382797	Welch Two Sample t-test	3.61587281602597	Homo sapiens	4031	0.367090177132707
0.295913567995765	1.76702373986961	Welch Two Sample t-test	2.01317088584789	Escherichia coli (strain K12)	4032	0.367616830875691
0.297017410637398	-1.37703706997563	Welch Two Sample t-test	3.12405712103024	Homo sapiens	4033	0.368896655066384
0.297119518876576	-0.786539947453462	Welch Two Sample t-test	2.11314210191023	Homo sapiens	4034	0.368931995551009
0.297590745675258	-0.983395165928075	Welch Two Sample t-test	2.83451944364421	Homo sapiens	4035	0.369425537815952
0.298187813784824	-0.639736557676562	Welch Two Sample t-test	2.14437354636713	Homo sapiens	4036	0.370075014679926
0.29833876863423	-0.430387853813631	Welch Two Sample t-test	3.16113483967317	Homo sapiens	4037	0.370170644560034
0.298576937371345	-0.586016478074927	Welch Two Sample t-test	2.25177745790835	Homo sapiens	4038	0.37037441290071
