protein	taxon	PD7511.GDTHP1.A_C2	PD7512.GDTHP1.A_C1	PD7513.GDTHP1.A_C2	PD7508.GDTHP1.A_C1	PD7509.GDTHP1.A_C2	PD7510.GDTHP1.A_C1
P68371	NA	15.1776280380583	14.9033217728615	15.0055850909187	14.5812380925001	14.2288776396345	16.271981177753
E9PEX6, P09622	NA	16.9155057174427	16.4850766938132	17.4448886242371	15.6632485938577	17.2472690183418	16.3776045981075
P17812	NA	15.9962746108065	16.4789267380321	15.6689292720053	16.6633447646132	16.0260221705862	15.7409394525473
P37802, X6RJP6	NA	18.6213729766577	18.8016305716971	19.3715589708983	19.3688812821258	19.0512164575926	19.2072013725575
P10809	NA	14.7067560338546	17.5035491113338	17.7111019784237	17.5996996463091	17.9639364291056	18.1108941752424
E9PBF6, P20700	NA	17.4418412785531	17.563798696316	17.6836369751481	17.7218761627557	17.8932245106549	17.5941474911155
Q14566	NA	15.9446169161006	15.8577960805081	15.3150066301332	16.1365741805777	16.1113522973492	16.3731024309092
F8VVM2, Q00325	NA	18.8088596298104	18.6237437324793	18.7113565427855	18.9273316344445	18.6509619698781	18.4788026452189
Q5T123, Q9H299	NA	18.595088025904	18.4811279994256	18.8797233384792	18.1050575348775	18.0884215327796	18.5651357578108
P30041	NA	16.5083493107004	16.0531506981062	16.143220933147	14.194466469566	15.5393677084474	15.9961179616149
B7ZAR1, E7ENZ3, E9PCA1, P48643	NA	16.1427323041254	15.901740724133	16.4087668535848	16.9504984010855	16.7483277008894	15.9624454875184
P54577	NA	15.8490780504336	15.9298696326157	15.7690597679389	16.6329261674409	16.3201185295093	15.8261624706213
A0A0A0MSX9, J3KR24, P41252	NA	12.8547749938653	13.6404057510436	13.0817722007082	13.9512823091517	15.0821351882575	14.1491095078731
P62805	NA	22.044920224043	22.4497945861862	22.2206893129063	22.4644340655938	22.3988665811953	21.8801287896839
P62805	NA	18.5907580895118	20.0791106981466	18.4664361834617	16.564656904297	17.3421684891979	19.328287070398
P17812	NA	15.8852318791277	15.5206386956727	16.0798737996245	17.4669031319414	16.6878549036393	16.6118044404293
Q09666	NA	16.0329697136597	15.8906942754366	15.6335299529118	16.2958167095466	16.1828499774274	16.1679121196888
Q09666	NA	16.7300139289	16.6404124120762	16.9587526930815	14.8885165057664	14.2480629694713	15.4581855292353
Q09666	NA	16.1792219693166	15.3536656174594	16.1894776788279	15.5826348309155	15.7337307888433	16.0183071033707
Q09666	NA	15.7043295114017	16.2666462827311	15.3983123039927	16.8424798148916	15.668147327587	15.3734852755258
Q09666	NA	16.4490663252927	16.6175895402747	15.9900586130838	17.9819167180134	17.5739548870262	18.3690968058799
P26038	NA	18.6599701286545	18.5061207881141	18.9056127786943	18.9942223435567	19.0576633985117	18.9841158269929
P10809	NA	19.6112683644947	19.5443963672684	19.653390678758	19.4812689110788	19.7309650867505	19.3815379149692
P62241, Q5JR95	NA	18.6941942265217	18.8907373427809	18.7570074730165	18.983181769321	18.7542159818818	18.9700992454756
P31949	NA	18.6812934376795	17.9099655491596	18.7940123166798	18.9172677548501	18.4523837167303	18.6404089206019
Q9Y3Z3	NA	16.697468464108	16.853977228456	16.514227448297	16.3988114070829	17.1186469357945	16.4436679792371
P07437, Q5JP53	NA	19.0538953659807	19.5235234350265	19.4603483486666	19.3899316777185	19.8190280078296	19.531798093585
P22307	NA	16.8653626031046	16.995014716201	17.3083616649652	17.5739683836737	17.4207300805407	17.1670292368616
P04899	NA	16.419028269204	15.7148390834378	15.941786838132	14.8066929385402	16.476097907421	16.6719338290789
F8W930, Q9Y6M1	NA	15.5574551129572	15.8758992117467	15.9605509548719	16.0010142506759	16.3780427724971	16.2592460234992
P11021	NA	17.8176447607113	17.8387130802254	17.8460111254639	18.2762624335176	17.9903266541752	18.0881846070895
P00558	NA	18.6430919222361	18.6277301759629	18.6437954031584	17.8221323584531	18.1527742575689	20.9979903398932
P11021	NA	19.8143005273567	19.6556761899096	19.9253159841772	19.656888893774	19.7961133265701	19.712083666366
Q9UQ80	NA	16.1840402734316	16.0721520339098	16.1462431372118	14.5055660220538	16.1015843845282	16.8041920855889
P28066	NA	16.0401148873947	16.1966199011128	16.1444352275401	16.3613412904954	16.5954484978928	16.3974878984328
K7EJT5, K7EKS7, K7ELC4, K7EMH1, K7EP65, K7ERI7, P35268	NA	17.4816454121984	17.8842981992828	17.5651215367937	18.4213157773869	17.9587522942043	17.6644551360145
P27824	NA	15.9980046943453	16.1854253677633	15.1397468989382	16.5701852555258	16.0504542269631	15.3269577449011
P00558	NA	17.1507189165227	15.8360197706204	17.0996594440277	14.5417159711144	16.6977793829179	17.1312198266376
A0A1C7CYX9, Q16555	NA	17.3388846070677	15.6994928916171	17.0806174847877	15.807985753241	15.7900649375693	16.4857676927669
Q9HB71	NA	14.2722624641317	14.274599438007	15.313158447101	14.7379840230816	14.4892013577608	15.2443175099097
P07954	NA	17.0365096095582	17.0749766531732	16.6263157696408	16.8802424690265	16.7840897566071	16.497619998272
P14625	NA	18.6792450152221	18.7780289477987	18.5600960490202	19.0789298057861	18.9286526072941	18.1909975752364
P26639	NA	16.5455930424803	16.2761066361857	16.3675325964392	16.5497531330957	16.5447227102642	16.6458463558266
P36542	NA	17.349019762422	17.436398554386	17.7384080057469	17.4422686504873	17.6968947741752	17.3046127784152
A0A087WVQ6, Q00610	NA	17.3305233744826	16.9385518992914	17.0243728169074	17.4652338777466	17.4449979140599	17.48505704924
P26641	NA	16.705403872559	16.1317384227926	16.1279062214982	16.0404707658303	16.8240447119637	16.2971650030572
P16401	NA	16.6701143290562	16.1675159942196	16.3246102517429	15.5941928001703	16.9890656497996	17.0441068206755
P16401	NA	18.248726565835	15.9316076446677	17.9570901259136	16.967018188537	17.4105297147452	17.0801305110645
P35579	NA	18.1167281091508	16.171076636124	17.8315694955129	17.2162647477266	17.712442235806	16.8188887537302
M0R0F0, M0R0R2, P46782	NA	14.0725207793875	15.5384003704866	12.8566348284877	15.2286036076601	15.9270276450932	16.0543599826525
P16401	NA	18.093332956069	18.2666102597698	18.5972731223725	16.5669767279802	18.4630027574904	18.6958698476155
E9PBS1, P22234	NA	15.5215343672878	15.2313459412504	15.0280953157641	14.9636169446606	15.669728671149	15.4306383115105
Q07666	NA	16.9803787987913	17.2775960009362	16.8391899910546	17.5954467185432	17.4277625845004	16.9900141708605
A0A087WUK2, O14979	NA	16.2796296204832	16.7531429868289	16.5521627769742	17.1382968064663	16.7938542481304	16.8581250911763
P13010	NA	15.5765247987707	15.3805768799851	15.3345156216981	16.1567190544915	16.0056010951726	16.3098530601173
O95881	NA	16.3901150381697	16.2502807371657	16.3481632972083	16.8500600968762	16.5950358664935	16.3315383284621
P14625	NA	17.5293448662883	15.8279524212792	17.7744088886743	14.5892787559467	17.1564222831585	17.191524964522
O43776	NA	15.9317178387136	15.4418931034184	15.6816919928577	16.0978378654941	16.7406309626109	15.7358844551569
Q8NC51	NA	16.1748970449793	15.9970223616165	15.4742766153068	14.9552754498041	14.5714996952343	17.2316269212336
K7EN27, Q99497	NA	17.9651337852127	17.2471787843671	17.6048575629057	18.365408562174	18.4539208849402	17.2048559727573
P11021	NA	15.3771484351012	15.3439049299848	15.3306193098503	18.3541305075313	15.9848166946393	16.1370672438544
P00558	NA	18.5284933749143	18.0420492565022	17.1558374852394	18.9901154177212	17.2381855952207	19.0804618544127
Q01518	NA	22.2213546431365	21.7158078901358	22.1562325782902	23.2399540371194	22.5285703696427	22.6099889159437
Q01518	NA	20.6394623431956	20.1997703256669	20.1843367422376	19.4941442380497	20.3758781843112	20.9090233386771
P26038	NA	17.436633129811	17.3849351809583	17.0939171094233	18.03265807439	17.7434206114712	17.7842007532884
O60814, P57053, P58876, P62807, Q5QNW6, Q93079, Q99877, Q99879, Q99880, U3KQK0	NA	21.5470976813419	21.5489812914361	21.3708138072877	20.7914332909149	21.7090985021249	21.5735852878078
B8ZZA1, B8ZZQ6, B8ZZW7, H7C2N1, P06454	NA	16.3667720180943	16.0326321192908	15.7511151890056	17.8317036004742	16.1642588819908	16.4743743872679
P19338	NA	17.3455003297371	16.8158800827609	17.0580239617058	16.8569739728466	18.2174450262554	18.0415499860686
P30101	NA	15.1660903142727	14.6900988877692	15.3872210864241	16.4529424061649	15.8667041819207	14.9495505206072
P30101	NA	14.5335855271422	14.5004003600591	15.3394365207779	11.453744146578	14.873142207707	15.7846254425966
O00299	NA	18.3126959541427	18.3766552205796	18.6664921519754	15.4354579846818	18.7192273903121	18.5786938926134
A0A087WVQ6, Q00610	NA	17.1489235988181	17.3101011956211	16.2322292352162	15.9324737693732	15.9560510258567	17.4858192939379
P09874	NA	16.1263599237013	16.356023894429	16.3336370698185	15.5763416388618	16.9638682283481	16.7826357686984
P51858	NA	14.6727020538683	14.9428015306445	14.7677596939999	13.661999196503	14.7142842174737	15.2096947054232
B0AZS6, B7Z2E6, H0YB80, P63104	NA	15.9321108983676	15.6776233144768	15.4789920462391	19.042537635176	16.0895869963737	16.3209567224772
B0AZS6, B7Z2E6, H0YB80, P63104	NA	14.6846834327136	14.6878415678053	14.8613619646743	15.1782311102791	15.4908475705325	15.6005683302721
P10606	NA	16.2117479711208	16.2155141892051	16.449289647942	16.0562090742915	15.7986147844353	16.106469933941
J3KMX5, P62277	NA	17.5968400647525	18.179948288904	17.7069366532471	18.7486859252167	17.8658998996797	18.6081236513824
J3QRS3, O14950, P19105	NA	15.7328102375979	16.2180558855165	16.2068800606221	17.7488354745859	16.0618587013435	16.0013960516561
A0A140T998, P28062, Q5JNW7, X5D2R7	NA	15.790159874652	16.6761701982204	14.9353281404622	15.5860704445728	15.3964367237439	17.0698881120461
P13667	NA	12.4028143209906	14.1379565466263	12.405831788815	14.9649557575108	12.9311837199933	15.1969927418612
P26038	NA	15.7776367389823	15.112111262355	14.600511775855	15.9615088036761	16.2415056679432	15.3502784312069
P05141	NA	16.9924277303442	17.2372222637516	16.8257696927603	17.6447828883341	16.0547988600701	16.2081767840509
P21964	NA	16.4910247808175	17.3560316449146	16.1902318840628	15.5222427330756	16.6717983267542	17.1197747102644
A0A1C7CYX9, Q16555	NA	14.6208960652872	13.581225377156	13.4933150867116	14.8971555855672	15.1333106395525	15.023121788354
P14625	NA	16.933336414484	17.3705501332458	17.0693836696763	15.1995148710568	16.338922077119	17.957720959817
P07900	NA	15.1843013530717	14.6831066570613	15.1748039870857	16.5410544001982	17.2322925501482	15.1212918149079
P08238	NA	19.2612681514853	19.3254137208374	19.5810893069308	19.0471200402144	19.3162638056128	19.4576733707865
P07900	NA	18.9635861315578	18.7699579571924	18.95052540872	18.6068055632289	18.9185072418587	18.6799216739257
P09429, Q5T7C4	NA	19.5466097228752	19.6059760208333	19.8160214281725	20.1718741507838	18.1214223185376	19.9738321219112
P09429, Q5T7C4	NA	15.5373850621732	15.1280442256762	15.292422233036	16.4241752659332	16.6777463306654	17.285377126977
P53396	NA	16.1371427156442	16.0874882733706	16.4486946866777	17.12333121244	16.9576569389869	16.4394448252631
B4DUR8, P49368	NA	17.0797920332752	17.1062842380748	17.1216734148732	16.5827475827619	17.0732596590076	17.4531389302291
P27824	NA	18.477449971061	19.272671624241	18.5918581322181	19.4574906594238	19.5678908822527	19.1830272215506
P10809	NA	17.0728459710646	16.7958096289704	17.1455464686552	16.7449906763364	17.0923143139965	17.0543704158259
P13639	NA	18.0399432619618	17.9981448553657	17.9180880941888	17.0941683372299	18.4303649202851	18.03263055671
P11021	NA	18.9512278288503	18.7817750360687	18.7021264232792	15.7336105111342	18.0513012435378	18.5990813606529
P26641	NA	15.8442287161077	15.8475404743502	15.8514181457967	15.9070341922938	16.225251179181	16.1621265888652
P35579	NA	15.3816475006152	15.5633216181668	15.9082101231498	15.3261015681964	15.3001911166879	16.4417746538405
P21796	NA	14.7247317770693	15.739662586294	15.2679921070338	15.0978116568581	15.4193364818105	15.206401629138
P09429, Q5T7C4	NA	16.8600929555053	16.4717167934199	16.6176713340104	16.9899380380915	17.2304047806525	17.2520360312598
P26583	NA	16.7276737783691	17.0010003934468	16.5319481086078	16.1944212316807	16.9845145234084	16.6858879190942
P50991	NA	15.7160597599704	15.547513764541	15.5201423421075	15.4988682298085	16.1232302673755	15.2626236084301
P55008, Q5STX8	NA	15.5459825879395	15.3243733237457	15.6911204618886	14.6710516054942	15.3121050353729	15.6311819218049
P02792	NA	19.2934086233802	18.8976193129678	19.2254839237877	17.7449886265557	18.5987795339455	18.3756191934214
B8ZZ51, B9A041, P40925	NA	16.6313617252146	16.3413376128694	17.1264393629402	16.0779442722822	16.5218805905747	17.5092208068129
B4DLN1, P52815	NA	14.9426905320751	14.374371618549	15.2236395760068	14.8579749322355	15.0389527941646	15.5170817610802
P35579	NA	15.6154075967645	15.4003325344284	16.2077645110214	14.813778016628	15.6820323116043	16.065587819605
P09874	NA	15.9575454552856	15.790231150135	15.5365253645649	15.3171258207931	16.0045389217891	15.9551763847637
B4DV51, B5MDF5, F5H018, J3KQE5, P62826	NA	16.3381337315392	16.166789904111	16.3598276968706	16.8027683752138	16.6747323763727	16.5136124627745
E7EQU1, E7ES08, E9PES6, O15347	NA	16.0896114932403	15.6844439566016	15.9403555998977	16.0686995573453	16.1856153505188	16.5842969098857
H0Y3Z3, H7BZ94, P07237	NA	16.0708521942207	15.9587174683174	16.0169930382556	15.5198206770235	15.999933009302	16.543327369371
A0A1C7CYX9, Q16555	NA	15.0318447355039	15.3974498355203	15.9501296854716	15.7160726339537	15.63327376229	15.1068778770874
P22314	NA	16.6457464271853	16.4923268702054	16.5088255086758	16.2626993158317	17.2850326776328	16.7158761178701
P09874	NA	16.1159645821836	15.7564560953733	15.244022411949	16.4130254509394	16.4748141668213	15.8826633165452
H0YDS9, P49321, Q5T624	NA	16.8179441849885	16.3200286133123	17.120777367356	16.6648406456816	16.8476042654497	16.9984321639192
P35579	NA	18.5856375674882	18.4186264243999	18.4749483619501	18.4226553866347	18.5913961615505	18.1996080798375
B7ZAR1, E7ENZ3, E9PCA1, P48643	NA	15.0369923956713	14.1149378299707	15.4215676008908	15.7540630318505	15.643367890275	16.0069566882593
P60174	NA	15.5157732522599	15.8191890732753	16.5059930098486	14.9542650855337	15.6156754334925	16.169336184758
P08238	NA	17.6855415481036	16.8964893576748	17.3286001342369	16.012801168015	17.7150584211125	17.1812904081116
P07195	NA	15.8340475198844	16.2017138574656	15.9374786641084	16.8644424530245	16.347084358897	15.975344075668
P00338	NA	16.3893963016029	17.0547650415103	16.6792592618117	17.0049466379676	16.9630969050219	16.9935918526551
P11021	NA	18.1715930938744	18.344920958056	18.6824476591289	15.4918307236627	17.0548559423308	17.4782912010768
P49588	NA	14.3611027888967	14.658109858158	12.3202498335376	15.1599121699526	15.4001480870904	15.6967390011121
Q04760	NA	17.9615119397006	17.5060003046865	16.7998942464694	17.8930145966315	18.563542348868	17.9815222864681
P26038	NA	17.9836179063356	16.8444747376148	17.8920852208091	15.2362050409107	18.3604161745447	18.8076016693418
P80723	NA	14.1466410973526	14.974048949418	13.1224537803306	15.6291424562477	14.4014157765897	15.5412773968748
P62328	NA	15.8858058532821	15.4157192658104	16.1021023222166	16.4775599113227	17.5452078859218	16.0789694531661
P62328	NA	16.4432174609983	17.0688156554883	18.6183073016748	16.0302059585333	18.5467221429051	16.4824294566097
P30101	NA	17.9699855851187	17.65200281576	18.1154775604153	15.6769277957019	17.547544198934	17.7941571333148
P11021	NA	15.7617420320462	15.5824914355323	16.5125789280356	16.0840540622355	17.8854912947889	16.3990270465202
P26038	NA	19.7098005947025	18.6257831107088	19.6854431772048	19.6739733586637	19.7822844124037	19.3260335574771
P62805	NA	17.9570462320888	18.1765323591892	18.2070994333919	18.3322054453965	19.0249569682269	18.1884068606213
P62805	NA	20.2275852518795	20.468867572503	20.7568442302461	19.2432756861402	20.6354273224569	20.3638019464669
A0A140T936, P26640	NA	15.8095081649292	15.7810845496873	16.0333924214383	14.4917178368039	15.8194599508201	16.2489604097414
P35579	NA	15.2211064374408	16.2381546019358	16.1427415861709	16.4178556978692	16.532300184856	16.4562981092614
O75396	NA	16.4205996827762	16.3656320266413	16.5581973942485	16.6147257537108	16.0497717699894	16.1155512867469
Q92522	NA	13.407511587604	14.4494239554811	14.2561145923958	15.2113988153767	14.8942043547877	14.7519282886636
P62424, Q5T8U3	NA	18.3033483562484	18.0286338639879	18.1130984364523	17.9566742000685	17.837964902299	18.2218488115157
P00558	NA	17.6596780753562	17.5222505756121	17.3449436955274	17.9834349343047	13.5496313640644	18.0219451449757
P62906	NA	17.6812666459148	17.9698741991835	18.070590648799	17.5301292884728	17.8787385322738	18.4580009180053
B5MDF5, F5H018, H0YFC6, J3KQE5, P62826	NA	17.1222015376049	17.247925359388	17.4762724043555	17.6670229359991	16.6859808238465	15.7330691157456
F5GZQ3, P55084	NA	16.8226922867406	17.0639649304128	16.9480673723207	17.3453743153508	17.0472898926102	16.8507230285835
M0QXL5, M0R0P1, M0R1H0, M0R299, M0R2B0, M0R2Q4, M0R2U2, P22087	NA	16.0175383914893	16.2473672881676	16.6638949330313	15.9825104678057	16.2273660956196	16.3278781221154
Q12906	NA	16.3192347077689	16.4077549803352	15.9580689203947	16.3783237774967	16.4899314501849	16.8053746639188
P28072	NA	15.3957941964734	15.084520518339	15.3941940762707	16.0016495888565	15.7076934052073	15.8040752827982
O00299	NA	20.7577103847355	20.4928963746397	20.6101293369241	20.519209996407	20.7965386088631	20.9198143382072
Q08211	NA	16.7807245595674	16.9602055246095	16.621688531143	17.5120228911192	17.283639225083	16.5035205118106
A0A0J9YXZ5, P46940	NA	15.4196066437644	14.5665225637758	15.6383866429525	15.5797828849363	15.9052483943816	15.4318309525101
Q15084	NA	19.6014747315171	19.628334197288	19.2970360344332	20.020265834084	19.7999344357864	19.5385048784899
P78527	NA	15.159766637072	15.2147038596951	12.9950942401169	16.6812220311851	16.0105899533639	14.9600828754587
P38606	NA	16.9674261025246	17.0391657434394	16.9651662886301	16.6010153302215	16.9470304738831	17.1149198202441
